epoch,loss,val_loss
0,1.9505380392074585,0.709870457649231
1,0.6676071882247925,0.5460556149482727
2,0.5597044825553894,0.5654807090759277
3,0.5511646866798401,0.5406651496887207
4,0.5432058572769165,0.5608829259872437
5,0.4899339973926544,0.3197006285190582
6,0.2592957615852356,0.21857188642024994
7,0.2374599128961563,0.33361557126045227
8,0.17014457285404205,0.072954460978508
9,0.046986471861600876,0.024091005325317383
10,0.03441004827618599,0.01824004389345646
11,0.030094748362898827,0.0089076217263937
12,0.022198224440217018,0.008909322321414948
13,0.02131263166666031,0.009582090191543102
14,0.024596918374300003,0.009484278038144112
15,0.023490069434046745,0.011435833759605885
16,0.02681434154510498,0.012317749671638012
17,0.021128499880433083,0.013620324432849884
18,0.023057054728269577,0.025137804448604584
19,0.021019842475652695,0.007343122735619545
20,0.02141694724559784,0.007101140450686216
21,0.026835689321160316,0.006324239540845156
22,0.019881177693605423,0.005598106887191534
23,0.01970721408724785,0.006222933065146208
24,0.023317895829677582,0.012449245899915695
25,0.021895291283726692,0.041496433317661285
26,0.028039265424013138,0.025291619822382927
27,0.018036969006061554,0.007868318818509579
28,0.02594294399023056,0.006257097236812115
29,0.016174733638763428,0.0057112788781523705
30,0.016658509150147438,0.006337522063404322
31,0.019918076694011688,0.007108158897608519
32,0.01956063322722912,0.0058073196560144424
33,0.02375270612537861,0.00863142404705286
34,0.032083090394735336,0.02553039789199829
35,0.02667269855737686,0.012458248995244503
36,0.02257540449500084,0.007713149767369032
37,0.022799191996455193,0.005958512891083956
38,0.018144693225622177,0.01005637738853693
39,0.025699153542518616,0.0064307465218007565
40,0.022699804976582527,0.005964758340269327
41,0.018392737954854965,0.007113601081073284
42,0.019448719918727875,0.005432233680039644
43,0.02068907767534256,0.005068427883088589
44,0.023958411067724228,0.00855831615626812
45,0.017082689329981804,0.007103662006556988
46,0.01926352083683014,0.008653144352138042
47,0.02390417270362377,0.0063258325681090355
48,0.023610061034560204,0.024958617985248566
49,0.04466236010193825,0.2307412177324295
50,0.10079696774482727,0.6279676556587219
51,0.0976744294166565,0.09509053826332092
52,0.03582102432847023,0.15459491312503815
53,0.026016337797045708,0.02031724900007248
54,0.017777597531676292,0.011171508580446243
55,0.02130875363945961,0.014397675171494484
56,0.014693292789161205,0.009039455093443394
57,0.01751558482646942,0.007147390861064196
58,0.020757464691996574,0.008756658993661404
59,0.02151784673333168,0.0108279874548316
60,0.022567128762602806,0.006863119080662727
61,0.03535408899188042,0.07071412354707718
62,0.027200497686862946,0.013350763358175755
63,0.02904212661087513,0.010783468373119831
64,0.03171190619468689,0.01385249849408865
65,0.03968343138694763,0.023027123883366585
66,0.02689223736524582,0.008927308022975922
67,0.020477361977100372,0.007418539375066757
68,0.022256657481193542,0.011954694986343384
69,0.02562573179602623,0.007959108799695969
70,0.021207118406891823,0.0068117426708340645
71,0.023594381287693977,0.006514513399451971
72,0.018995050340890884,0.01204915251582861
73,0.02426178753376007,0.008496076799929142
74,0.01997012086212635,0.007240484934300184
75,0.025125181302428246,0.008252764120697975
76,0.02080634795129299,0.007276143878698349
77,0.02013390138745308,0.006094750016927719
78,0.023374073207378387,0.005890503991395235
79,0.016948837786912918,0.006208933424204588
80,0.018545545637607574,0.005595698487013578
81,0.01809913106262684,0.006612566765397787
82,0.014303603209555149,0.007031732704490423
83,0.022598791867494583,0.011217952705919743
84,0.03554045036435127,0.16280996799468994
85,0.025891395285725594,0.010579293593764305
86,0.023413918912410736,0.009213600307703018
87,0.0361676923930645,0.005754317622631788
88,0.02298535592854023,0.015653591603040695
89,0.0304121021181345,0.01955699361860752
90,0.019679250195622444,0.005891778040677309
91,0.020798826590180397,0.00618992792442441
92,0.024114694446325302,0.008964285254478455
93,0.0198648814111948,0.0070330314338207245
