epoch,loss,val_loss
0,1.5451443195343018,0.650864839553833
1,0.6371248960494995,0.5553975701332092
2,0.5708098411560059,0.5371845960617065
3,0.5527598857879639,0.5461459159851074
4,0.5332042574882507,0.4859527349472046
5,0.4956822693347931,0.5025779604911804
6,0.2514247000217438,0.13897615671157837
7,0.13432751595973969,0.10114656388759613
8,0.12423328310251236,0.08163442462682724
9,0.11946280300617218,0.07921081781387329
10,0.11793763935565948,0.08406233042478561
11,0.10763730853796005,0.07271543145179749
12,0.10504014045000076,0.07732332497835159
13,0.10476268082857132,0.06866663694381714
14,0.10587722063064575,0.0722164660692215
15,0.10623636841773987,0.06928683072328568
16,0.1010529026389122,0.06938605010509491
17,0.09499359875917435,0.06569300591945648
18,0.0968332514166832,0.06548639386892319
19,0.09276250749826431,0.07146035134792328
20,0.09602571278810501,0.07474613934755325
21,0.09909377992153168,0.0673394724726677
22,0.0925273522734642,0.06443384289741516
23,0.0901893898844719,0.06568800657987595
24,0.0879889577627182,0.06233758106827736
25,0.08793850988149643,0.07663831114768982
26,0.097728431224823,0.06680335104465485
27,0.09311900287866592,0.066251739859581
28,0.10485139489173889,0.08566830307245255
29,0.10140922665596008,0.08544757217168808
30,0.09632962197065353,0.06745386868715286
31,0.0929238498210907,0.07001767307519913
32,0.09175924211740494,0.06493611633777618
33,0.09220042824745178,0.05868714675307274
34,0.11434575915336609,0.16261523962020874
35,0.12100295722484589,0.09622597694396973
36,0.1061340793967247,0.07939661294221878
37,0.10791316628456116,0.0869312733411789
38,0.10269075632095337,0.06863443553447723
39,0.09800714254379272,0.07961557060480118
40,0.10148224234580994,0.07587933540344238
41,0.11468134075403214,0.10997479408979416
42,0.09871230274438858,0.07830072194337845
43,0.09506986290216446,0.06371178478002548
44,0.09182927012443542,0.06277642399072647
45,0.0886177122592926,0.06965449452400208
46,0.09320112317800522,0.06603093445301056
47,0.09510155022144318,0.09601201117038727
48,0.11292338371276855,0.09420119225978851
49,0.10005044937133789,0.06971070170402527
50,0.09353837370872498,0.06691161543130875
51,0.10330553352832794,0.07111987471580505
52,0.09130116552114487,0.06206715479493141
53,0.09592921286821365,0.07486467063426971
54,0.10067810118198395,0.1629035919904709
55,0.10264448821544647,0.0929088220000267
56,0.09136386960744858,0.06881432980298996
57,0.08824953436851501,0.06144951656460762
58,0.09286247193813324,0.06406655162572861
59,0.08930789679288864,0.0630471259355545
60,0.09055090695619583,0.06083689630031586
61,0.08740595728158951,0.060387950390577316
62,0.08239493519067764,0.06405377388000488
63,0.08748375624418259,0.06546329706907272
64,0.09099329262971878,0.061696529388427734
65,0.08660762757062912,0.07188950479030609
66,0.09619855135679245,0.06542319059371948
67,0.08557455986738205,0.05964764207601547
68,0.09026812762022018,0.06674375385046005
69,0.09280919283628464,0.0672825276851654
70,0.08660746365785599,0.06206866353750229
71,0.08876602351665497,0.058505333960056305
72,0.08999020606279373,0.11189756542444229
73,0.10158324986696243,0.07080177217721939
74,0.0863560289144516,0.0784849226474762
75,0.09135153889656067,0.07034038752317429
76,0.12019041925668716,0.08239821344614029
77,0.08898858726024628,0.07011928409337997
78,0.09635111689567566,0.06474244594573975
79,0.08342834562063217,0.0607592836022377
80,0.07788623124361038,0.05918855220079422
81,0.08197540044784546,0.058785177767276764
82,0.08061627298593521,0.06387950479984283
83,0.08479176461696625,0.0620424710214138
84,0.08512483537197113,0.09350176900625229
85,0.09643420577049255,0.06474962830543518
86,0.08763804286718369,0.06271516531705856
87,0.0871180072426796,0.058451663702726364
88,0.08890087902545929,0.0645715594291687
89,0.08281640708446503,0.05771013721823692
90,0.07701446115970612,0.058608584105968475
91,0.08540159463882446,0.05696272850036621
92,0.08615535497665405,0.05520312488079071
93,0.07791300117969513,0.06382180005311966
94,0.08921241760253906,0.05956285074353218
95,0.08167549967765808,0.05612271651625633
96,0.08176728338003159,0.058576665818691254
97,0.11111146956682205,0.1751808375120163
98,0.14247021079063416,0.18480540812015533
99,0.11375527083873749,0.0788029357790947
100,0.09123536199331284,0.0659271702170372
101,0.08634886145591736,0.06041385978460312
102,0.08614052832126617,0.058091748505830765
103,0.08309796452522278,0.07055763900279999
104,0.12546324729919434,0.11056912690401077
105,0.10511469841003418,0.09055862575769424
106,0.09231222420930862,0.06498437374830246
107,0.08840959519147873,0.07670821994543076
108,0.09638705849647522,0.07048945128917694
109,0.09169166535139084,0.06652962416410446
110,0.09041731059551239,0.0635175108909607
111,0.08473863452672958,0.060861337929964066
112,0.08548975735902786,0.05966465175151825
113,0.08404597640037537,0.06239217147231102
114,0.09083984047174454,0.12214536964893341
115,0.10333415120840073,0.08037324249744415
116,0.09184852242469788,0.0653146430850029
117,0.08908728510141373,0.06069916859269142
118,0.0887695848941803,0.08502962440252304
119,0.09241268783807755,0.07118798047304153
120,0.08441976457834244,0.06207843869924545
121,0.08974384516477585,0.05994510278105736
122,0.09039494395256042,0.0585411973297596
123,0.08065881580114365,0.0633699968457222
124,0.08434104174375534,0.06325439363718033
125,0.08352656662464142,0.05846654996275902
126,0.08730604499578476,0.0629056990146637
127,0.08682677894830704,0.05821199342608452
128,0.08061695843935013,0.05776426941156387
129,0.07994966953992844,0.05935870483517647
130,0.08256342262029648,0.05829508230090141
131,0.08368097245693207,0.05690326169133186
132,0.0805206224322319,0.05652972683310509
133,0.0816362276673317,0.056765180081129074
134,0.0815097913146019,0.05937779322266579
135,0.08327856659889221,0.0580122284591198
136,0.07800740003585815,0.05827348306775093
137,0.07898404449224472,0.05588541552424431
138,0.09159690886735916,0.06028715521097183
139,0.08089481294155121,0.059735603630542755
140,0.08426665514707565,0.058000944554805756
141,0.07861226797103882,0.05976146087050438
142,0.07874329388141632,0.05814548581838608
