epoch,loss,mse,val_loss,val_mse
0,0.4858110845088959,0.4858115315437317,0.29325592517852783,0.2932559549808502
1,0.3122752010822296,0.3122749924659729,0.2526465654373169,0.2526465058326721
2,0.280434250831604,0.28043416142463684,0.22745507955551147,0.22745515406131744
3,0.26699700951576233,0.26699692010879517,0.227236807346344,0.2272368222475052
4,0.25589650869369507,0.2558964490890503,0.21922098100185394,0.21922089159488678
5,0.25515422224998474,0.2551541030406952,0.22949057817459106,0.22949066758155823
6,0.2594148814678192,0.2594146430492401,0.21778780221939087,0.21778777241706848
7,0.25183969736099243,0.2518397569656372,0.21474213898181915,0.21474209427833557
8,0.24606646597385406,0.24606648087501526,0.2127789855003357,0.2127789855003357
9,0.24126382172107697,0.24126388132572174,0.2079048901796341,0.20790483057498932
10,0.2532142996788025,0.25321438908576965,0.21649199724197388,0.2164919674396515
11,0.2404361516237259,0.24043622612953186,0.20287397503852844,0.20287394523620605
12,0.25915080308914185,0.25915083289146423,0.2163158357143402,0.2163158655166626
13,0.25144368410110474,0.2514438033103943,0.4952685236930847,0.49526849389076233
14,0.2537497580051422,0.25374966859817505,0.21722745895385742,0.21722736954689026
15,0.2347954660654068,0.234795480966568,0.2050824612379074,0.20508240163326263
16,0.23006507754325867,0.23006495833396912,0.19942861795425415,0.19942863285541534
17,0.23023676872253418,0.23023685812950134,0.20030967891216278,0.2003096640110016
18,0.2516506314277649,0.2516506016254425,0.24424010515213013,0.24424013495445251
19,0.23671458661556244,0.2367146611213684,0.20740561187267303,0.2074056714773178
20,0.2298036515712738,0.22980375587940216,0.20509357750415802,0.20509354770183563
21,0.22467942535877228,0.22467945516109467,0.19124405086040497,0.19124411046504974
22,0.22233866155147552,0.22233864665031433,0.20081014931201935,0.20081014931201935
23,0.2204316109418869,0.22043174505233765,0.1898995190858841,0.18989959359169006
24,0.21696944534778595,0.21696941554546356,0.19512975215911865,0.19512981176376343
25,0.21865074336528778,0.21865083277225494,0.18746335804462433,0.18746337294578552
26,0.21915334463119507,0.2191532403230667,0.18840938806533813,0.18840935826301575
27,0.2222624570131302,0.2222624272108078,0.19362352788448334,0.19362351298332214
28,0.2164386361837387,0.21643871068954468,0.19757208228111267,0.19757212698459625
29,0.2200433760881424,0.22004349529743195,0.20445242524147034,0.20445245504379272
30,0.22033441066741943,0.22033433616161346,0.1855481117963791,0.18554820120334625
31,0.21390236914157867,0.21390244364738464,0.18591170012950897,0.18591168522834778
32,0.2476523369550705,0.2476523071527481,0.19595137238502502,0.19595137238502502
33,0.21803538501262665,0.21803522109985352,0.18689753115177155,0.18689751625061035
34,0.21405138075351715,0.21405129134655,0.18843084573745728,0.1884308010339737
35,0.21167485415935516,0.21167480945587158,0.18412582576274872,0.1841258555650711
36,0.2095443457365036,0.20954427123069763,0.18585152924060822,0.1858515739440918
37,0.21643051505088806,0.2164304256439209,0.4842756986618042,0.48427578806877136
38,0.2244550585746765,0.22445517778396606,0.1895843893289566,0.1895844042301178
39,0.21191169321537018,0.2119116336107254,0.1911102533340454,0.1911102533340454
40,0.21966958045959473,0.21966972947120667,0.24369540810585022,0.24369536340236664
41,0.22697295248508453,0.22697298228740692,0.1946604698896408,0.19466045498847961
42,0.21057718992233276,0.2105771154165268,0.1848890334367752,0.1848890334367752
43,0.2123117744922638,0.2123117595911026,0.18365485966205597,0.18365485966205597
44,0.21042810380458832,0.2104281187057495,0.1833288073539734,0.183328777551651
45,0.20855295658111572,0.20855286717414856,0.1832674741744995,0.1832675188779831
46,0.20694951713085175,0.20694932341575623,0.18370047211647034,0.18370044231414795
47,0.21334253251552582,0.21334262192249298,0.1936836987733841,0.1936837136745453
48,0.20972542464733124,0.20972540974617004,0.1818113923072815,0.1818114072084427
49,0.20947210490703583,0.20947198569774628,0.18240205943584442,0.18240204453468323
50,0.2084348350763321,0.2084348499774933,0.18143151700496674,0.18143151700496674
51,0.2087942212820053,0.20879414677619934,0.18608005344867706,0.18608003854751587
52,0.20803587138652802,0.20803585648536682,0.20085571706295013,0.20085571706295013
53,0.22407382726669312,0.2240738421678543,0.20491990447044373,0.2049199491739273
54,0.21255171298980713,0.21255163848400116,0.18339839577674866,0.18339838087558746
55,0.20627909898757935,0.20627911388874054,0.18375739455223083,0.18375736474990845
56,0.20450519025325775,0.20450527966022491,0.1833754926919937,0.1833755075931549
57,0.2078358232975006,0.20783574879169464,0.18181617558002472,0.1818161904811859
58,0.21270494163036346,0.21270489692687988,0.18242999911308289,0.18243001401424408
59,0.20631955564022064,0.2063196450471878,0.18407101929187775,0.18407106399536133
60,0.20749437808990479,0.20749449729919434,0.18160974979400635,0.1816098392009735
61,0.20886188745498657,0.2088618129491806,0.1874096691608429,0.18740969896316528
62,0.21029192209243774,0.21029193699359894,0.18111635744571686,0.18111638724803925
63,0.2083928883075714,0.20839299261569977,0.18681173026561737,0.1868116557598114
64,0.20751018822193146,0.20751018822193146,0.18240630626678467,0.18240629136562347
65,0.20500828325748444,0.205008402466774,0.18060992658138275,0.18060994148254395
66,0.2029658555984497,0.2029658406972885,0.18295617401599884,0.18295623362064362
67,0.20384936034679413,0.20384933054447174,0.17960777878761292,0.1796077936887741
68,0.20960795879364014,0.20960798859596252,0.18398313224315643,0.18398317694664001
69,0.20946964621543884,0.2094694972038269,0.18333128094673157,0.18333128094673157
70,0.206412672996521,0.20641271770000458,0.17995792627334595,0.17995788156986237
71,0.20585277676582336,0.2058527171611786,0.2584399878978729,0.25843992829322815
72,0.20702697336673737,0.20702709257602692,0.18235653638839722,0.18235652148723602
73,0.20504839718341827,0.20504845678806305,0.18886491656303406,0.18886496126651764
74,0.20448265969753265,0.20448265969753265,0.18312306702136993,0.18312305212020874
75,0.20345845818519592,0.20345841348171234,0.17884023487567902,0.1788402646780014
76,0.20269356667995453,0.2026936113834381,0.1922183781862259,0.19221840798854828
77,0.20129679143428802,0.20129695534706116,0.1786939650774002,0.1786939948797226
78,0.2056199014186859,0.20561984181404114,0.18513783812522888,0.18513786792755127
79,0.20196129381656647,0.20196126401424408,0.18370412290096283,0.18370412290096283
80,0.19964027404785156,0.199640154838562,0.18078415095806122,0.1807841807603836
81,0.2102154940366745,0.2102155238389969,0.2922402322292328,0.292240172624588
