epoch,loss,mse,val_loss,val_mse
0,0.39104244112968445,0.3910425007343292,0.2805531919002533,0.2805531620979309
1,0.2970271706581116,0.29702720046043396,0.2580017149448395,0.25800177454948425
2,0.30926793813705444,0.30926793813705444,0.3205893635749817,0.3205893635749817
3,0.2938687801361084,0.293868750333786,0.239201620221138,0.2392015904188156
4,0.2967551052570343,0.2967553436756134,0.27434518933296204,0.27434512972831726
5,0.3068337142467499,0.3068338632583618,0.31894412636756897,0.3189440965652466
6,0.3101111650466919,0.3101111054420471,0.3146328032016754,0.3146328628063202
7,0.3039442300796509,0.30394408106803894,0.2928065359592438,0.2928065061569214
8,0.2819267809391022,0.28192663192749023,0.2476145327091217,0.2476145476102829
9,0.274905800819397,0.27490589022636414,0.2520340383052826,0.252034068107605
10,0.3081706166267395,0.3081706166267395,0.2638680934906006,0.2638680934906006
11,0.2746923565864563,0.274692177772522,0.23484720289707184,0.23484714329242706
12,0.2632061541080475,0.2632060647010803,0.23359455168247223,0.23359453678131104
13,0.271125465631485,0.2711257338523865,0.23125681281089783,0.23125678300857544
14,0.25609612464904785,0.2560961842536926,0.223399817943573,0.2233998030424118
15,0.2532413899898529,0.25324156880378723,0.22846686840057373,0.2284669429063797
16,0.2498336136341095,0.2498336136341095,0.22543400526046753,0.22543391585350037
17,0.2507326006889343,0.250732421875,0.22353321313858032,0.2235332578420639
18,0.2435963749885559,0.2435964196920395,0.22546245157718658,0.22546248137950897
19,0.2457047998905182,0.24570488929748535,0.2201395034790039,0.2201395332813263
20,0.25374725461006165,0.2537470757961273,0.22708755731582642,0.22708752751350403
21,0.24546603858470917,0.24546600878238678,0.2156882882118225,0.2156882882118225
22,0.24121665954589844,0.2412167340517044,0.2157697230577469,0.21576979756355286
23,0.2423677295446396,0.24236784875392914,0.2151174396276474,0.2151174247264862
24,0.23826393485069275,0.2382640391588211,0.21510106325149536,0.21510104835033417
25,0.24001182615756989,0.24001191556453705,0.21149888634681702,0.21149885654449463
26,0.23740224540233612,0.2374020516872406,0.21588368713855743,0.21588368713855743
27,0.23501801490783691,0.23501808941364288,0.21453286707401276,0.2145327925682068
28,0.23558317124843597,0.23558320105075836,0.21075712144374847,0.21075713634490967
29,0.2325717657804489,0.23257173597812653,0.21300412714481354,0.21300417184829712
30,0.23295722901821136,0.23295734822750092,0.20885533094406128,0.2088553011417389
31,0.23002946376800537,0.23002943396568298,0.2132524847984314,0.2132524847984314
32,0.23146116733551025,0.23146139085292816,0.206822469830513,0.20682251453399658
33,0.22903910279273987,0.2290392518043518,0.21162763237953186,0.21162763237953186
34,0.23089762032032013,0.2308974415063858,0.21086691319942474,0.21086694300174713
35,0.2331911027431488,0.23319114744663239,0.20718544721603394,0.2071855217218399
36,0.22381316125392914,0.22381334006786346,0.20661680400371552,0.20661677420139313
37,0.22663044929504395,0.22663052380084991,0.20384883880615234,0.20384885370731354
38,0.22680462896823883,0.2268046885728836,0.20788361132144928,0.2078835517168045
39,0.22225011885166168,0.22225035727024078,0.20220066606998444,0.20220065116882324
40,0.22568564116954803,0.22568556666374207,0.2121334969997406,0.21213354170322418
41,0.2247893363237381,0.22478938102722168,0.20104870200157166,0.20104868710041046
42,0.21989275515079498,0.21989257633686066,0.20830684900283813,0.20830686390399933
43,0.2244880497455597,0.2244880199432373,0.20237290859222412,0.2023729383945465
44,0.22216567397117615,0.22216582298278809,0.20321667194366455,0.20321662724018097
45,0.22137871384620667,0.22137857973575592,0.2062130719423294,0.206213116645813
46,0.21714067459106445,0.21714068949222565,0.20104189217090607,0.20104187726974487
