epoch,loss,mse,val_loss,val_mse
0,0.3683839738368988,0.36838409304618835,0.2523866593837738,0.2523866593837738
1,0.31378844380378723,0.3137887418270111,0.37157905101776123,0.3715791404247284
2,0.32507815957069397,0.3250780999660492,0.4607020616531372,0.46070200204849243
3,0.3057515323162079,0.3057516813278198,0.2588307857513428,0.258830726146698
4,0.2637951970100403,0.2637953460216522,0.24109017848968506,0.24109020829200745
5,0.25380179286003113,0.25380173325538635,0.22312438488006592,0.22312434017658234
6,0.25378990173339844,0.2537899613380432,0.22834117710590363,0.2283412665128708
7,0.2967834174633026,0.29678383469581604,0.29658186435699463,0.2965819537639618
8,0.256274938583374,0.25627490878105164,0.2804989516735077,0.2804989218711853
9,0.24137142300605774,0.24137136340141296,0.20695926249027252,0.20695935189723969
10,0.23155838251113892,0.23155838251113892,0.22012077271938324,0.22012083232402802
11,0.23283059895038605,0.23283058404922485,0.22074496746063232,0.22074495255947113
12,0.23127985000610352,0.23127985000610352,25.500900268554688,25.500896453857422
13,0.2692643105983734,0.26926442980766296,0.23441669344902039,0.23441675305366516
14,0.23041963577270508,0.23041976988315582,0.21097256243228912,0.21097257733345032
15,0.21701763570308685,0.21701762080192566,0.19888073205947876,0.19888068735599518
16,0.2218426614999771,0.2218427211046219,0.20615170896053314,0.20615175366401672
17,0.2225705236196518,0.2225707471370697,0.20595981180667877,0.20595979690551758
18,0.21531987190246582,0.2153196483850479,0.20080626010894775,0.20080630481243134
19,0.2168710082769394,0.2168709933757782,0.20148815214633942,0.20148815214633942
20,0.21310777962207794,0.21310792863368988,0.19340786337852478,0.1934078186750412
21,0.210900217294693,0.21090027689933777,0.19017016887664795,0.19017012417316437
22,0.21521861851215363,0.21521882712841034,0.2353408932685852,0.2353409379720688
23,0.25492140650749207,0.25492143630981445,0.21762600541114807,0.21762607991695404
24,0.22659426927566528,0.2265942543745041,0.2010689228773117,0.2010689228773117
25,0.22077049314975739,0.22077032923698425,0.20170451700687408,0.20170454680919647
26,0.21982771158218384,0.21982769668102264,0.19868788123130798,0.19868797063827515
27,0.21399500966072083,0.2139950394630432,0.1943100541830063,0.1943100541830063
28,0.20984132587909698,0.2098410725593567,0.19011376798152924,0.19011369347572327
29,0.2080438733100891,0.20804409682750702,0.19065701961517334,0.19065703451633453
30,0.2087017446756363,0.20870187878608704,0.18798667192459106,0.18798670172691345
31,0.20890650153160095,0.2089064121246338,0.3347119092941284,0.33471184968948364
32,0.22050148248672485,0.2205013930797577,0.4679005444049835,0.4679005742073059
33,0.2105385959148407,0.21053853631019592,0.20191045105457306,0.20191040635108948
34,0.20831052958965302,0.2083105891942978,0.22179099917411804,0.22179104387760162
35,0.22354485094547272,0.22354498505592346,0.2535479664802551,0.2535479664802551
36,0.21524569392204285,0.21524564921855927,0.2171143889427185,0.21711435914039612
37,0.21134111285209656,0.211340993642807,0.19572947919368744,0.19572947919368744
38,0.2286742776632309,0.2286742925643921,0.1996813416481018,0.19968141615390778
