epoch,loss,mse,val_loss,val_mse
0,0.43563351035118103,0.43563345074653625,0.2797912359237671,0.2797911763191223
1,0.2822241187095642,0.2822243869304657,0.23399169743061066,0.2339916080236435
2,0.2559010982513428,0.25590115785598755,0.21274946630001068,0.21274946630001068
3,0.24855341017246246,0.24855321645736694,0.22396905720233917,0.2239690124988556
4,0.23718945682048798,0.237189382314682,0.21183142066001892,0.21183142066001892
5,0.24667252600193024,0.24667254090309143,0.20974597334861755,0.20974597334861755
6,0.23944289982318878,0.2394428551197052,0.23725661635398865,0.23725661635398865
7,0.23850113153457642,0.23850117623806,0.23516927659511566,0.23516923189163208
8,0.23432141542434692,0.2343214601278305,0.24915418028831482,0.24915415048599243
9,0.26420196890830994,0.2642021179199219,0.29669466614723206,0.29669466614723206
10,0.26504775881767273,0.2650476098060608,0.9585790038108826,0.9585791826248169
11,0.2670552134513855,0.2670552134513855,0.22307993471622467,0.2230798900127411
12,0.23620212078094482,0.23620232939720154,0.20596468448638916,0.20596465468406677
13,0.23502783477306366,0.23502784967422485,0.2127097249031067,0.2127097100019455
14,0.22212104499340057,0.22212101519107819,0.21630266308784485,0.21630273759365082
15,0.22941642999649048,0.22941648960113525,0.3906056880950928,0.39060577750205994
16,0.2496175467967987,0.2496175318956375,0.23164620995521545,0.23164626955986023
17,0.2306046336889267,0.23060457408428192,0.21774768829345703,0.2177477329969406
18,0.2441837042570114,0.2441837638616562,0.340058833360672,0.34005892276763916
19,0.25367188453674316,0.2536720037460327,0.23928020894527435,0.23928025364875793
20,0.23452337086200714,0.2345234900712967,0.21668078005313873,0.21668076515197754
