epoch,loss,mse,val_loss,val_mse
0,0.4673629701137543,0.4673628509044647,0.7559270858764648,0.7559270858764648
1,0.26772966980934143,0.2677296996116638,0.533819317817688,0.5338193774223328
2,0.24301980435848236,0.24301984906196594,0.37657514214515686,0.3765751123428345
3,0.22372384369373322,0.2237238734960556,0.2682403326034546,0.2682403326034546
4,0.21164140105247498,0.21164138615131378,0.2231738567352295,0.2231738269329071
5,0.20463809370994568,0.20463809370994568,0.20477959513664246,0.20477959513664246
6,0.20208938419818878,0.2020893543958664,0.1964264214038849,0.1964264214038849
7,0.20209957659244537,0.2020995020866394,0.1941956728696823,0.19419564306735992
8,0.1949368119239807,0.1949368119239807,0.19273951649665833,0.19273951649665833
9,0.19544273614883423,0.1954428106546402,0.19098106026649475,0.19098104536533356
10,0.19266168773174286,0.19266168773174286,0.18897195160388947,0.18897192180156708
11,0.19215379655361176,0.19215382635593414,0.18668051064014435,0.18668049573898315
12,0.19071508944034576,0.190715029835701,0.18598517775535583,0.18598517775535583
13,0.1908380389213562,0.190838024020195,0.18593448400497437,0.18593448400497437
14,0.1872313916683197,0.1872313916683197,0.18795153498649597,0.18795152008533478
15,0.18703649938106537,0.1870364546775818,0.18242380023002625,0.18242383003234863
16,0.19076509773731232,0.19076505303382874,0.1863924264907837,0.18639244139194489
17,0.1894903928041458,0.18949028849601746,0.18143396079540253,0.18143397569656372
18,0.1847732663154602,0.1847732663154602,0.18452781438827515,0.18452782928943634
19,0.18422332406044006,0.1842232644557953,0.1873072385787964,0.1873072236776352
20,0.18703070282936096,0.18703067302703857,0.1831616461277008,0.18316161632537842
21,0.1855861246585846,0.1855861246585846,0.182607501745224,0.1826075166463852
22,0.18545196950435638,0.18545199930667877,0.18062618374824524,0.18062618374824524
23,0.18293960392475128,0.18293961882591248,0.18011042475700378,0.1801104098558426
24,0.18255989253520966,0.18255989253520966,0.1808650940656662,0.180865079164505
25,0.18234200775623322,0.18234194815158844,0.17801201343536377,0.17801202833652496
26,0.18163716793060303,0.18163716793060303,0.18013745546340942,0.1801374852657318
27,0.18174102902412415,0.18174099922180176,0.1778699904680252,0.17786996066570282
28,0.18260040879249573,0.18260040879249573,0.18404707312583923,0.18404705822467804
29,0.18113309144973755,0.18113304674625397,0.17669130861759186,0.17669127881526947
30,0.1789371520280838,0.178937166929245,0.179032564163208,0.179032564163208
31,0.17944912612438202,0.1794491559267044,0.17695413529872894,0.17695413529872894
32,0.1813645213842392,0.181364506483078,0.1780528426170349,0.1780528426170349
33,0.17892681062221527,0.17892684042453766,0.1764252930879593,0.1764252781867981
34,0.17763623595237732,0.17763623595237732,0.18212933838367462,0.18212930858135223
35,0.18002311885356903,0.18002310395240784,0.17606458067893982,0.17606458067893982
36,0.17619603872299194,0.17619603872299194,0.17518924176692963,0.17518925666809082
37,0.17805330455303192,0.17805328965187073,0.17533138394355774,0.17533138394355774
38,0.17768067121505737,0.17768068611621857,0.17580249905586243,0.17580248415470123
39,0.17652355134487152,0.17652356624603271,0.17398925125598907,0.1739892214536667
40,0.17803417146205902,0.17803418636322021,0.17253854870796204,0.17253856360912323
41,0.17724093794822693,0.17724092304706573,0.17602774500846863,0.17602775990962982
42,0.17585352063179016,0.1758534461259842,0.17327949404716492,0.17327947914600372
43,0.1756887584924698,0.17568881809711456,0.17288652062416077,0.17288655042648315
44,0.1748012751340866,0.17480121552944183,0.17326030135154724,0.17326030135154724
45,0.17529989778995514,0.17529995739459991,0.1801101416349411,0.1801101267337799
46,0.17481045424938202,0.17481040954589844,0.1750423014163971,0.1750423014163971
47,0.181251659989357,0.1812516450881958,0.17518620193004608,0.17518621683120728
48,0.17540225386619568,0.1754022091627121,0.17364218831062317,0.17364218831062317
