epoch,loss,mse,val_loss,val_mse
0,0.8310032486915588,0.8310034275054932,0.6782447695732117,0.6782446503639221
1,0.45927801728248596,0.45927801728248596,0.5805370211601257,0.5805371999740601
2,0.4254024028778076,0.42540228366851807,0.42241352796554565,0.42241358757019043
3,0.4151742160320282,0.4151742160320282,0.35918989777565,0.3591899573802948
4,0.394041508436203,0.3940415382385254,0.3418305218219757,0.3418305516242981
5,0.3760532736778259,0.3760533332824707,0.3285180926322937,0.3285181522369385
6,0.35429278016090393,0.3542928695678711,0.3163060247898102,0.3163060247898102
7,0.3571762442588806,0.3571762442588806,0.3054734468460083,0.3054734468460083
8,0.3517690598964691,0.35176903009414673,0.29912999272346497,0.29912999272346497
9,0.33083033561706543,0.3308303654193878,0.28731465339660645,0.28731465339660645
10,0.33167189359664917,0.3316718637943268,0.27259886264801025,0.27259883284568787
11,0.3289380967617035,0.32893821597099304,0.27564966678619385,0.27564969658851624
12,0.3365754187107086,0.3365754783153534,0.2906886041164398,0.2906886339187622
13,0.3414760231971741,0.3414759635925293,0.33642661571502686,0.33642661571502686
14,0.34053534269332886,0.34053531289100647,0.2878606915473938,0.287860631942749
15,0.4291656017303467,0.4291655719280243,0.4248286783695221,0.4248286485671997
16,0.3943396508693695,0.3943396210670471,0.3680870532989502,0.3680870532989502
17,0.3885120749473572,0.38851216435432434,0.32063114643096924,0.32063111662864685
18,0.3821185827255249,0.38211873173713684,0.32473114132881165,0.32473108172416687
19,0.3486488461494446,0.3486487865447998,0.3271712064743042,0.3271712064743042
20,0.3438885807991028,0.3438885509967804,0.3115222752094269,0.3115222752094269
21,0.3581041097640991,0.35810422897338867,0.36017054319381714,0.3601705729961395
22,0.37151041626930237,0.3715102970600128,0.34257981181144714,0.34257975220680237
23,0.43807223439216614,0.43807217478752136,0.41273951530456543,0.41273951530456543
24,0.37271130084991455,0.37271130084991455,0.3313072919845581,0.3313073217868805
25,0.36455172300338745,0.36455175280570984,0.31680095195770264,0.316800981760025
26,0.3612591624259949,0.36125925183296204,0.4022671580314636,0.40226712822914124
27,0.3947937786579132,0.39479368925094604,0.3617510497570038,0.36175107955932617
28,0.39415401220321655,0.3941541910171509,0.382221519947052,0.382221519947052
29,0.4525807499885559,0.45258066058158875,0.41708263754844666,0.41708266735076904
30,0.4256874918937683,0.4256874620914459,0.3704591393470764,0.37045910954475403
31,0.39608094096183777,0.3960808515548706,0.3453916311264038,0.3453916013240814
32,0.3716382682323456,0.3716384172439575,0.3330898582935333,0.3330898582935333
33,0.3694188594818115,0.36941900849342346,0.349402517080307,0.34940245747566223
34,0.3690001666545868,0.36900007724761963,0.3205578625202179,0.3205578625202179
35,0.3476735055446625,0.34767356514930725,0.2997022271156311,0.2997022569179535
36,0.3595832884311676,0.3595832586288452,0.31761038303375244,0.31761035323143005
37,0.3472660183906555,0.3472660779953003,0.31445929408073425,0.31445926427841187
38,0.3570639491081238,0.3570640981197357,0.29381999373435974,0.29382002353668213
39,0.3446696996688843,0.3446696400642395,0.33618026971817017,0.3361802101135254
40,0.34256282448768616,0.34256285429000854,0.2951534688472748,0.2951534390449524
41,0.3499431908130646,0.3499431908130646,0.3677496314048767,0.3677496016025543
42,0.35967159271240234,0.3596714735031128,0.31986546516418457,0.31986546516418457
43,0.3541584312915802,0.3541583716869354,0.31185227632522583,0.31185224652290344
44,0.3509936034679413,0.3509936034679413,0.3550218343734741,0.3550218641757965
45,0.3673049211502075,0.3673049807548523,0.3954862952232361,0.39548632502555847
46,0.3612094223499298,0.3612094223499298,0.33418959379196167,0.33418962359428406
47,0.36650484800338745,0.36650484800338745,0.31347188353538513,0.3134719133377075
48,0.3484794497489929,0.34847956895828247,0.31450870633125305,0.31450870633125305
49,0.3564152121543884,0.3564152419567108,0.3299110531806946,0.3299110233783722
50,0.3463268280029297,0.3463267385959625,0.29826220870018005,0.29826223850250244
51,0.3312867283821106,0.33128678798675537,0.2846885323524475,0.2846885025501251
52,0.3351520895957947,0.3351520597934723,0.3172603249549866,0.3172602653503418
53,0.3292733132839203,0.3292733430862427,0.2997805178165436,0.29978054761886597
54,0.3368546962738037,0.3368547260761261,0.30112841725349426,0.3011283874511719
55,0.3375172019004822,0.33751732110977173,0.2843257486820221,0.2843257486820221
56,0.32923176884651184,0.3292316794395447,0.29370591044425964,0.29370591044425964
57,0.3272550702095032,0.32725512981414795,0.33111077547073364,0.33111071586608887
58,0.3262873888015747,0.32628729939460754,0.275702565908432,0.2757025957107544
59,0.31816020607948303,0.31816035509109497,0.27880990505218506,0.27880993485450745
60,0.3143201470375061,0.31432005763053894,0.2623753249645233,0.2623753249645233
61,0.31183505058288574,0.31183505058288574,0.2817365527153015,0.2817365825176239
62,0.3041842579841614,0.30418428778648376,0.25614532828330994,0.25614529848098755
63,0.29260876774787903,0.2926087975502014,0.2664051353931427,0.2664051651954651
64,0.30522751808166504,0.3052274286746979,0.2680063247680664,0.2680063545703888
65,0.30738621950149536,0.30738621950149536,0.26417019963264465,0.26417016983032227
66,0.3066411316394806,0.30664122104644775,0.25012147426605225,0.25012147426605225
67,0.31201979517936707,0.3120197653770447,0.28292393684387207,0.28292393684387207
68,0.4809022843837738,0.4809021055698395,0.49306434392929077,0.49306434392929077
69,0.4304944574832916,0.43049439787864685,0.37908318638801575,0.37908318638801575
70,0.38570305705070496,0.3857029378414154,0.36435630917549133,0.3643563985824585
71,0.4008824825286865,0.40088245272636414,0.35346463322639465,0.35346463322639465
72,0.37638285756111145,0.3763829171657562,0.32784655690193176,0.3278465270996094
73,0.3649824857711792,0.36498260498046875,0.31229084730148315,0.31229084730148315
74,0.3423728942871094,0.3423728048801422,0.3100169897079468,0.3100169599056244
