epoch,loss,val_loss
0,1.871211290359497,0.7146157026290894
1,0.6526653170585632,0.5290513038635254
2,0.5760980844497681,0.546568751335144
3,0.5363734364509583,0.5318685173988342
4,0.5276228189468384,0.5570256114006042
5,0.5223544836044312,0.5316100716590881
6,0.5490508079528809,0.544489860534668
7,0.554782509803772,0.5134785771369934
8,0.5253697037696838,0.5123802423477173
9,0.41047045588493347,0.3774464726448059
10,0.1797548532485962,0.07049500942230225
11,0.03872879967093468,0.027558987960219383
12,0.02877192012965679,0.014542579650878906
13,0.02208695374429226,0.00828607939183712
14,0.02604851685464382,0.011918049305677414
15,0.022753441706299782,0.006957619916647673
16,0.022628452628850937,0.0071762134321033955
17,0.019576717168092728,0.006571368779987097
18,0.02078554406762123,0.008575495332479477
19,0.019702764227986336,0.018102657049894333
20,0.0211547389626503,0.006230524275451899
21,0.02166290208697319,0.02295476384460926
22,0.023412398993968964,0.3449121117591858
23,0.020825613290071487,0.056489285081624985
24,0.02049984410405159,0.00654749758541584
25,0.019518373534083366,0.005326994229108095
26,0.024805836379528046,0.006514184642583132
27,0.01698528602719307,0.0057185254991054535
28,0.025560464709997177,0.005309056490659714
29,0.01570052094757557,0.006215258035808802
30,0.01648615673184395,0.00568410474807024
31,0.020064497366547585,0.005811033770442009
32,0.019399555400013924,0.006005171686410904
33,0.020509274676442146,0.005890456028282642
34,0.020774157717823982,0.005947982892394066
35,0.02819594368338585,0.04508219286799431
36,0.03696019947528839,0.00825741421431303
37,0.027942413464188576,0.0062319450080394745
38,0.041625309735536575,0.3405117392539978
39,0.038140762597322464,0.016977891325950623
40,0.02572798542678356,0.0070570106618106365
41,0.03410978242754936,0.07002493739128113
42,0.027032947167754173,0.019276177510619164
43,0.02208828367292881,0.0129091152921319
44,0.02435211092233658,0.003994105849415064
45,0.020042886957526207,0.023536955937743187
46,0.023108547553420067,0.012124454602599144
47,0.026417862623929977,0.008672857657074928
48,0.02159837633371353,0.0058273994363844395
49,0.01598968356847763,0.008158417418599129
50,0.018141433596611023,0.0035204824525862932
