epoch,loss,mse,val_loss,val_mse
0,1.2961159944534302,1.2961161136627197,0.8056948781013489,0.8056949973106384
1,0.6547040343284607,0.6547039151191711,0.6245132684707642,0.6245133280754089
2,0.5606717467308044,0.5606720447540283,0.5151159167289734,0.5151159167289734
3,0.5272968411445618,0.5272968411445618,0.4626280665397644,0.4626280665397644
4,0.48737046122550964,0.48737040162086487,0.4542979896068573,0.4542979598045349
5,0.46325230598449707,0.46325233578681946,0.4288378655910492,0.4288378953933716
6,0.44951099157333374,0.44951099157333374,0.4069957435131073,0.4069956839084625
7,0.4378378689289093,0.437837690114975,0.3942856192588806,0.3942856192588806
8,0.43328654766082764,0.43328651785850525,0.3839520514011383,0.3839520812034607
9,0.4147740304470062,0.4147739112377167,0.3731843829154968,0.37318432331085205
10,0.4126092791557312,0.41260913014411926,0.3629676103591919,0.36296752095222473
11,0.40018463134765625,0.400184690952301,0.35783976316452026,0.3578398525714874
12,0.4030939042568207,0.4030938744544983,0.3496302664279938,0.3496302366256714
13,0.39931929111480713,0.3993193507194519,0.3391053080558777,0.33910536766052246
14,0.3823123872280121,0.3823123276233673,0.3372107744216919,0.3372107744216919
15,0.389678418636322,0.38967835903167725,0.3523097336292267,0.3523097038269043
16,0.3827190697193146,0.3827189803123474,0.3336506187915802,0.3336506485939026
17,0.3638957738876343,0.36389580368995667,0.3232560455799103,0.3232560157775879
18,0.3807595372200012,0.38075965642929077,0.3151470422744751,0.3151469826698303
19,0.3504115343093872,0.3504115641117096,0.3100404143333435,0.31004035472869873
20,0.34443557262420654,0.34443578124046326,0.3011806607246399,0.3011806011199951
21,0.3394215404987335,0.3394213616847992,0.28832146525382996,0.2883214056491852
22,0.33481669425964355,0.3348166048526764,0.2914671003818512,0.2914671003818512
23,0.3350677788257599,0.33506783843040466,0.2856488525867462,0.2856488525867462
24,0.32124942541122437,0.32124945521354675,0.2804543972015381,0.2804543972015381
25,0.3289848566055298,0.32898494601249695,0.2789463400840759,0.2789463400840759
26,0.32441771030426025,0.3244178295135498,0.286896288394928,0.286896288394928
27,0.3217305839061737,0.3217304050922394,0.2714117765426636,0.2714117467403412
28,0.31960251927375793,0.3196025490760803,0.27190476655960083,0.27190473675727844
29,0.316942036151886,0.3169420063495636,0.283661812543869,0.283661812543869
30,0.31930941343307495,0.31930941343307495,0.26558002829551697,0.26558002829551697
31,0.3190916180610657,0.3190915882587433,0.2623201310634613,0.2623201310634613
32,0.2966310381889343,0.2966310679912567,0.26633498072624207,0.26633504033088684
33,0.30746757984161377,0.3074676990509033,0.25952422618865967,0.25952425599098206
34,0.3033602833747864,0.3033601939678192,0.256541907787323,0.256541907787323
35,0.3007757067680359,0.30077576637268066,0.2524222135543823,0.2524222731590271
36,0.31765416264533997,0.3176541030406952,0.2873693108558655,0.2873692512512207
37,0.3033513128757477,0.3033513128757477,0.259456992149353,0.259456992149353
38,0.30379197001457214,0.3037920296192169,0.2544277310371399,0.2544277310371399
39,0.29393908381462097,0.2939390540122986,0.2470332682132721,0.24703329801559448
40,0.28853100538253784,0.28853100538253784,0.24388355016708374,0.24388356506824493
41,0.284574955701828,0.2845750153064728,0.24800176918506622,0.24800173938274384
42,0.28984203934669495,0.2898421287536621,0.2513299584388733,0.2513299286365509
43,0.2959745526313782,0.29597461223602295,0.25592032074928284,0.25592029094696045
44,0.28925323486328125,0.28925323486328125,0.2428950071334839,0.24289503693580627
45,0.2862023413181305,0.28620249032974243,0.2585768699645996,0.2585768699645996
46,0.2874961197376251,0.28749603033065796,0.2405530959367752,0.240553081035614
47,0.2849656045436859,0.2849656045436859,0.24150437116622925,0.24150437116622925
48,0.28942492604255676,0.28942492604255676,0.24786941707134247,0.24786943197250366
49,0.28495579957962036,0.28495582938194275,0.2444315105676651,0.2444315254688263
50,0.2828092873096466,0.28280919790267944,0.24547038972377777,0.24547040462493896
51,0.27860134840011597,0.2786013185977936,0.2445671260356903,0.2445671558380127
52,0.2788830101490021,0.27888306975364685,0.2424076795578003,0.2424076944589615
53,0.29237133264541626,0.29237130284309387,0.2627480924129486,0.26274803280830383
54,0.29288744926452637,0.2928873896598816,0.25483033061027527,0.2548303008079529
55,0.29091402888298035,0.29091402888298035,0.23828069865703583,0.23828071355819702
56,0.28425323963165283,0.28425320982933044,0.24318096041679382,0.24318097531795502
57,0.27562254667282104,0.27562251687049866,0.23301860690116882,0.23301857709884644
58,0.27734166383743286,0.27734169363975525,0.23321007192134857,0.233210027217865
59,0.2825569808483124,0.28255701065063477,0.24007482826709747,0.24007485806941986
60,0.2780241370201111,0.27802419662475586,0.2515316903591156,0.2515316903591156
61,0.27096739411354065,0.2709673345088959,0.23349829018115997,0.23349831998348236
62,0.26816996932029724,0.26816990971565247,0.2275879979133606,0.2275880128145218
63,0.25701019167900085,0.2570101320743561,0.2336040437221527,0.23360402882099152
64,0.2764795422554016,0.27647948265075684,0.24230685830116272,0.2423068881034851
65,0.2703668177127838,0.2703668773174286,0.23132897913455963,0.23132894933223724
66,0.27229052782058716,0.27229049801826477,0.2353418469429016,0.23534181714057922
67,0.27654552459716797,0.27654537558555603,0.23001322150230408,0.2300131767988205
68,0.2722090184688568,0.2722090184688568,0.233919158577919,0.233919158577919
69,0.31391534209251404,0.31391531229019165,0.2626416087150574,0.26264163851737976
70,0.2815113961696625,0.2815113961696625,0.23763146996498108,0.23763146996498108
71,0.27540507912635803,0.27540504932403564,0.23702681064605713,0.23702678084373474
72,0.2681274712085724,0.2681275010108948,0.23316028714179993,0.23316027224063873
73,0.28764092922210693,0.2876409590244293,0.30478283762931824,0.3047828674316406
74,0.28012892603874207,0.2801288962364197,0.23779596388339996,0.23779597878456116
75,0.28901487588882446,0.28901493549346924,0.2529458999633789,0.25294584035873413
76,0.2815168499946594,0.28151682019233704,0.25285813212394714,0.25285813212394714
77,0.26485034823417664,0.264850378036499,0.24047857522964478,0.24047856032848358
78,0.26655569672584534,0.2665557265281677,0.22481827437877655,0.22481824457645416
79,0.2564989924430847,0.2564990222454071,0.22686448693275452,0.2268645018339157
80,0.2576894462108612,0.2576894164085388,0.22379563748836517,0.22379565238952637
81,0.2638840079307556,0.26388394832611084,0.21703429520130157,0.21703429520130157
82,0.26966455578804016,0.26966461539268494,0.23659753799438477,0.23659755289554596
83,0.2632519006729126,0.2632519602775574,0.2526455819606781,0.2526455223560333
84,0.2656151056289673,0.26561516523361206,0.227164626121521,0.2271645963191986
85,0.26902124285697937,0.2690211534500122,0.22406361997127533,0.22406364977359772
86,0.2595544755458832,0.2595544457435608,0.22198717296123505,0.22198720276355743
87,0.25466683506965637,0.25466683506965637,0.22709205746650696,0.22709207236766815
88,0.25618624687194824,0.256186306476593,0.22323280572891235,0.22323280572891235
89,0.25986355543136597,0.25986358523368835,0.23309439420700073,0.23309437930583954
90,0.254227876663208,0.2542278468608856,0.2211911976337433,0.22119121253490448
91,0.25023752450942993,0.2502375841140747,0.22465169429779053,0.22465170919895172
92,0.25756436586380005,0.2575644552707672,0.21788367629051208,0.2178836464881897
93,0.2442695051431656,0.2442695051431656,0.21579332649707794,0.21579334139823914
94,0.253956139087677,0.25395604968070984,0.22216321527957916,0.2221631556749344
95,0.2506587505340576,0.2506587505340576,0.2198030650615692,0.21980302035808563
96,0.24916817247867584,0.249168261885643,0.2190520167350769,0.2190520018339157
97,0.27118203043937683,0.2711820602416992,0.22676871716976166,0.22676870226860046
98,0.2554354965686798,0.2554355263710022,0.23621009290218353,0.23621013760566711
99,0.26279932260513306,0.262799471616745,0.5538078546524048,0.55380779504776
100,0.4110439419746399,0.4110439419746399,0.37343302369117737,0.373432993888855
101,0.322862446308136,0.3228623867034912,0.2946617305278778,0.2946617007255554
102,0.3151340186595917,0.31513404846191406,0.27801427245140076,0.27801427245140076
103,0.2840474247932434,0.28404751420021057,0.25757867097854614,0.25757867097854614
104,0.305610328912735,0.3056102693080902,0.26071158051490784,0.26071158051490784
105,0.2900725305080414,0.290072500705719,0.2432028204202652,0.2432028353214264
106,0.26677221059799194,0.2667720317840576,0.22974728047847748,0.22974729537963867
107,0.2682567834854126,0.26825669407844543,0.2367992252111435,0.2367991954088211
108,0.2624223530292511,0.2624223232269287,0.2259274274110794,0.2259274423122406
109,0.2676604390144348,0.2676604688167572,0.23078075051307678,0.23078076541423798
110,0.2529011070728302,0.2529010772705078,0.2189033329486847,0.2189033180475235
111,0.25636330246925354,0.25636330246925354,0.2273714393377304,0.2273714393377304
112,0.2541271448135376,0.25412705540657043,0.2199772596359253,0.2199772447347641
113,0.25312504172325134,0.25312504172325134,0.2538079023361206,0.253807932138443
114,0.27666983008384705,0.27666983008384705,0.24224621057510376,0.24224619567394257
115,0.27150192856788635,0.2715021073818207,0.26045459508895874,0.26045456528663635
116,0.27793562412261963,0.27793562412261963,0.23297502100467682,0.23297502100467682
117,0.2695361375808716,0.2695360481739044,0.2769097089767456,0.27690961956977844
118,0.2944187819957733,0.2944188117980957,0.37266701459884644,0.3726670742034912
119,0.2867998480796814,0.286799818277359,0.24895913898944855,0.24895912408828735
120,0.2691170871257782,0.26911720633506775,0.23374296724796295,0.23374292254447937
121,0.26684853434562683,0.2668485939502716,0.23217876255512238,0.23217876255512238
122,0.2641604542732239,0.2641604244709015,0.2253056913614273,0.22530566155910492
123,0.2479710578918457,0.24797101318836212,0.21955429017543793,0.21955427527427673
124,0.25651848316192627,0.25651854276657104,0.21776431798934937,0.21776428818702698
125,0.252834677696228,0.252834677696228,0.22050613164901733,0.22050614655017853
126,0.24691863358020782,0.24691857397556305,0.21774134039878845,0.21774131059646606
127,0.25317487120628357,0.25317490100860596,0.21295981109142303,0.21295981109142303
128,0.25125357508659363,0.25125357508659363,0.21796278655529022,0.21796277165412903
129,0.2676454484462738,0.2676454186439514,0.22690729796886444,0.22690729796886444
130,0.253487229347229,0.25348708033561707,0.2240821272134781,0.2240820974111557
131,0.2602337598800659,0.26023373007774353,0.2146182805299759,0.2146182656288147
132,0.24439994990825653,0.24439997971057892,0.21281753480434418,0.21281754970550537
133,0.24903073906898499,0.24903076887130737,0.228099524974823,0.22809948027133942
134,0.2567155957221985,0.2567155957221985,0.23906560242176056,0.23906564712524414
135,0.25519198179244995,0.2551921010017395,0.2175081968307495,0.2175081968307495
136,0.2587887644767761,0.2587887644767761,0.22387361526489258,0.22387363016605377
137,0.26129284501075745,0.26129281520843506,0.21625438332557678,0.2162543386220932
138,0.245827317237854,0.2458273470401764,0.22639228403568268,0.22639228403568268
139,0.2404051423072815,0.24040517210960388,0.2166300266981125,0.2166300117969513
140,0.24607378244400024,0.24607370793819427,0.2149915099143982,0.2149915248155594
141,0.24314962327480316,0.24314957857131958,0.21361853182315826,0.21361853182315826
142,0.24698007106781006,0.24698013067245483,0.21492917835712433,0.21492919325828552
143,0.24118295311927795,0.24118298292160034,0.2112945169210434,0.211294487118721
144,0.24456989765167236,0.24456989765167236,0.2087886929512024,0.20878872275352478
145,0.24449734389781952,0.24449728429317474,0.21030698716640472,0.21030700206756592
146,0.24663716554641724,0.24663718044757843,0.24981635808944702,0.2498163878917694
147,0.2490597516298294,0.249059796333313,0.2173207700252533,0.2173207700252533
148,0.24906302988529205,0.24906302988529205,0.280527800321579,0.280527800321579
149,0.2581637501716614,0.25816377997398376,0.22836638987064362,0.22836637496948242
150,0.2576833963394165,0.2576834261417389,0.21864081919193268,0.2186407893896103
151,0.23746517300605774,0.23746515810489655,0.2062789350748062,0.20627890527248383
152,0.2370830774307251,0.2370830625295639,0.21943587064743042,0.21943584084510803
153,0.2549378275871277,0.25493770837783813,0.213200643658638,0.2132006287574768
154,0.23865534365177155,0.23865532875061035,0.20974180102348328,0.20974180102348328
155,0.24138016998767853,0.24138012528419495,0.20975026488304138,0.20975026488304138
156,0.2400844246149063,0.2400844544172287,0.21500737965106964,0.21500737965106964
157,0.2398134022951126,0.23981355130672455,0.20704692602157593,0.20704692602157593
158,0.23791728913784027,0.23791725933551788,0.2023356854915619,0.2023356854915619
159,0.2374364137649536,0.237436443567276,0.2047712504863739,0.2047712504863739
160,0.23637457191944122,0.2363746166229248,0.20494772493839264,0.20494771003723145
161,0.24531275033950806,0.24531275033950806,0.20820583403110504,0.20820586383342743
162,0.24054545164108276,0.24054543673992157,0.20611433684825897,0.20611438155174255
163,0.2322486937046051,0.23224875330924988,0.20315511524677277,0.20315515995025635
164,0.24115976691246033,0.24115976691246033,0.23118704557418823,0.23118709027767181
165,0.23826903104782104,0.23826900124549866,0.21426120400428772,0.2142612338066101
166,0.24050025641918182,0.24050022661685944,0.21019072830677032,0.21019072830677032
167,0.23424741625785828,0.23424741625785828,0.2103644758462906,0.2103644758462906
168,0.23790402710437775,0.23790402710437775,0.2068096101284027,0.2068096250295639
